Sequence,ATGNumber,position,frame
AAS52230,19.0,1330.0,1.0
AAS52230,20.0,1404.0,0.0
AAS52230,21.0,1462.0,1.0
AAS52230,22.0,1485.0,0.0
AAS52230,23.0,1591.0,1.0
AAS52230,24.0,1644.0,0.0
AAS52230,25.0,1714.0,1.0
AAS52230,26.0,1743.0,0.0
AAS52230,27.0,1770.0,0.0
AAS52230,28.0,1776.0,0.0
AAS52230,29.0,1812.0,0.0
AAS52230,30.0,1816.0,1.0
AAS52230,31.0,1864.0,1.0
AAS52230,32.0,1906.0,1.0
AAS52230,33.0,2023.0,1.0
AAS52230,34.0,2065.0,1.0
AAS52230,35.0,2078.0,2.0
AAS52230,36.0,2083.0,1.0
AAS52230,37.0,2104.0,1.0
AAS52230,38.0,2109.0,0.0
AAS52230,39.0,2144.0,2.0
AAS52230,40.0,2184.0,0.0
AAS52230,41.0,2214.0,0.0
AAS52230,42.0,2226.0,0.0
AAS52230,43.0,2245.0,1.0
AAS52230,44.0,2269.0,1.0
AAS52230,45.0,2325.0,0.0
AAS52230,46.0,2395.0,1.0
AAS52230,47.0,2424.0,0.0
AAS52230,48.0,2521.0,1.0
AAS51670,1.0,0.0,0.0
AAS51670,2.0,43.0,1.0
AAS51670,3.0,72.0,0.0
AAS51670,4.0,127.0,1.0
AAS51670,5.0,204.0,0.0
AAS51670,6.0,220.0,1.0
AAS51670,7.0,240.0,0.0
AAS51670,8.0,441.0,0.0
AAS51670,9.0,459.0,0.0
AAS51670,10.0,468.0,0.0
AAS51594,1.0,0.0,0.0
AAS51594,2.0,49.0,1.0
AAS51594,3.0,63.0,0.0
AAS51594,4.0,192.0,0.0
AAS51594,5.0,198.0,0.0
AAS51594,6.0,204.0,0.0
AAS51594,7.0,340.0,1.0
AAS51594,8.0,407.0,2.0
AAS51594,9.0,564.0,0.0
AAS51594,10.0,709.0,1.0
AAS51526,1.0,0.0,0.0
AAS51526,2.0,167.0,2.0
AAS51526,3.0,197.0,2.0
AAS51526,4.0,216.0,0.0
AAS52207,1.0,0.0,0.0
AAS52207,2.0,13.0,1.0
AAS52207,3.0,148.0,1.0
AAS52207,4.0,171.0,0.0
AAS52207,5.0,287.0,2.0
AAS52207,6.0,364.0,1.0
AAS52207,7.0,399.0,0.0
AAS52207,8.0,682.0,1.0
AAS52207,9.0,793.0,1.0
AAS52207,10.0,808.0,1.0
AAS52207,11.0,880.0,1.0
AAS52207,12.0,885.0,0.0
AAS52207,13.0,931.0,1.0
AAS52207,14.0,969.0,0.0
AAS52207,15.0,976.0,1.0
AAS52207,16.0,981.0,0.0
AAS52207,17.0,1035.0,0.0
AAS52207,18.0,1042.0,1.0
AAS52207,19.0,1096.0,1.0
AAS52207,20.0,1146.0,0.0
AAS52207,21.0,1150.0,1.0
AAS52207,22.0,1180.0,1.0
AAS52207,23.0,1410.0,0.0
AAS52207,24.0,1483.0,1.0
AAS52207,25.0,1549.0,1.0
AAS52207,26.0,1587.0,0.0
AAS52207,27.0,1602.0,0.0
AAS52207,28.0,1824.0,0.0
AAS52207,29.0,1926.0,0.0
AAS52207,30.0,1929.0,0.0
AAS52207,31.0,2014.0,1.0
AAS52207,32.0,2034.0,0.0
AAS52207,33.0,2041.0,1.0
AAS52207,34.0,2112.0,0.0
AAS52207,35.0,2173.0,1.0
AAS52207,36.0,2269.0,1.0
AAS52207,37.0,2377.0,1.0
AAS52207,38.0,2391.0,0.0
AAS52207,39.0,2409.0,0.0
AAS52207,40.0,2499.0,0.0
AAS52207,41.0,2520.0,0.0
AAS52207,42.0,2565.0,0.0
AAS52207,43.0,2594.0,2.0
AAS51868,1.0,0.0,0.0
AAS51868,2.0,48.0,0.0
AAS51868,3.0,67.0,1.0
AAS51868,4.0,123.0,0.0
AAS51868,5.0,528.0,0.0
AAS51868,6.0,885.0,0.0
AAS51868,7.0,888.0,0.0
AAS51868,8.0,915.0,0.0
AAS51868,9.0,972.0,0.0
AAS51868,10.0,982.0,1.0
AAS51868,11.0,1050.0,0.0
AAS52107,1.0,0.0,0.0
AAS52107,2.0,52.0,1.0
AAS52107,3.0,84.0,0.0
AAS52107,4.0,136.0,1.0
AAS52107,5.0,208.0,1.0
AAS52107,6.0,292.0,1.0
AAS52107,7.0,301.0,1.0
AAS52107,8.0,304.0,1.0
AAS52107,9.0,355.0,1.0
AAS52107,10.0,367.0,1.0
AAS52107,11.0,388.0,1.0
AAS52107,12.0,520.0,1.0
AAS52107,13.0,543.0,0.0
AAS52107,14.0,654.0,0.0
AAS52107,15.0,760.0,1.0
AAS52107,16.0,778.0,1.0
AAS52107,17.0,847.0,1.0
AAS52107,18.0,871.0,1.0
AAS52107,19.0,948.0,0.0
AAS52107,20.0,985.0,1.0
AAS52107,21.0,988.0,1.0
AAS52107,22.0,1074.0,0.0
AAS52107,23.0,1086.0,0.0
AAS52107,24.0,1138.0,1.0
AAS52107,25.0,1246.0,1.0
AAS52107,26.0,1308.0,0.0
AAS52107,27.0,1369.0,1.0
AAS52107,28.0,1480.0,1.0
AAS52107,29.0,1491.0,0.0
AAS52107,30.0,1513.0,1.0
AAS52107,31.0,1540.0,1.0
AAS52107,32.0,1614.0,0.0
AAS52107,33.0,1642.0,1.0
AAS52107,34.0,1678.0,1.0
AAS52107,35.0,1685.0,2.0
AAS52107,36.0,1705.0,1.0
AAS52107,37.0,1726.0,1.0
AAS52107,38.0,1816.0,1.0
AAS52107,39.0,1936.0,1.0
AAS52107,40.0,1962.0,0.0
AAS52107,41.0,1966.0,1.0
AAS52107,42.0,2025.0,0.0
AAS52107,43.0,2049.0,0.0
AAS52107,44.0,2095.0,1.0
AAS52107,45.0,2164.0,1.0
AAS52107,46.0,2170.0,1.0
AAS52107,47.0,2178.0,0.0
AAS52107,48.0,2304.0,0.0
AAS52107,49.0,2311.0,1.0
AAS52107,50.0,2332.0,1.0
AAS52107,51.0,2352.0,0.0
AAS52107,52.0,2397.0,0.0
AAS52107,53.0,2452.0,1.0
AAS52107,54.0,2555.0,2.0
AAS52107,55.0,2585.0,2.0
AAS52107,56.0,2603.0,2.0
AAS52107,57.0,2675.0,2.0
AAS52107,58.0,2701.0,1.0
AAS52107,59.0,2792.0,2.0
AAS52197,1.0,0.0,0.0
AAS52197,2.0,93.0,0.0
AAS52197,3.0,99.0,0.0
AAS52197,4.0,145.0,1.0
AAS52197,5.0,289.0,1.0
AAS52197,6.0,339.0,0.0
AAS52194,1.0,0.0,0.0
AAS52194,2.0,41.0,2.0
AAS52194,3.0,115.0,1.0
AAS52194,4.0,139.0,1.0
AAS52194,5.0,215.0,2.0
AAS52194,6.0,225.0,0.0
AAS52194,7.0,310.0,1.0
AAS52194,8.0,408.0,0.0
AAS52194,9.0,427.0,1.0
AAS52194,10.0,456.0,0.0
AAS52194,11.0,475.0,1.0
AAS52194,12.0,552.0,0.0
AAS52194,13.0,588.0,0.0
AAS52194,14.0,592.0,1.0
AAS52194,15.0,636.0,0.0
AAS52194,16.0,651.0,0.0
AAS52194,17.0,669.0,0.0
AAS52194,18.0,681.0,0.0
AAS52194,19.0,686.0,2.0
AAS52194,20.0,765.0,0.0
AAS52194,21.0,784.0,1.0
AAS52194,22.0,1026.0,0.0
AAS52194,23.0,1090.0,1.0
AAS52194,24.0,1200.0,0.0
AAS52194,25.0,1453.0,1.0
AAS52194,26.0,1480.0,1.0
AAS52194,27.0,1510.0,1.0
AAS52194,28.0,1622.0,2.0
AAS52194,29.0,1632.0,0.0
AAS52194,30.0,1648.0,1.0
AAS52194,31.0,1723.0,1.0
AAS52194,32.0,1856.0,2.0
AAS52194,33.0,1921.0,1.0
AAS52194,34.0,1933.0,1.0
AAS52194,35.0,2059.0,1.0
AAS51737,1.0,0.0,0.0
AAS51737,2.0,57.0,0.0
AAS51737,3.0,196.0,1.0
AAS51737,4.0,211.0,1.0
AAS51737,5.0,411.0,0.0
AAS51737,6.0,474.0,0.0
AAS51737,7.0,478.0,1.0
AAS51737,8.0,547.0,1.0
AAS51737,9.0,598.0,1.0
AAS51737,10.0,659.0,2.0
AAS51737,11.0,667.0,1.0
AAS51737,12.0,733.0,1.0
AAS51737,13.0,739.0,1.0
AAS51737,14.0,834.0,0.0
AAS51737,15.0,1006.0,1.0
AAS51737,16.0,1014.0,0.0
AAS51737,17.0,1018.0,1.0
AAS51737,18.0,1053.0,0.0
AAS51737,19.0,1060.0,1.0
AAS51737,20.0,1090.0,1.0
AAS51737,21.0,1150.0,1.0
ADJ41762,1.0,0.0,0.0
ADJ41762,2.0,46.0,1.0
ADJ41762,3.0,106.0,1.0
ADJ41762,4.0,181.0,1.0
ADJ41762,5.0,184.0,1.0
ADJ41762,6.0,201.0,0.0
ADJ41762,7.0,240.0,0.0
AAS51630,1.0,0.0,0.0
AAS51630,2.0,124.0,1.0
AAS51630,3.0,190.0,1.0
AAS51630,4.0,231.0,0.0
AAS51630,5.0,267.0,0.0
AAS51630,6.0,274.0,1.0
AAS51706,1.0,0.0,0.0
AAS51706,2.0,43.0,1.0
AAS51706,3.0,148.0,1.0
AAS51706,4.0,166.0,1.0
AAS51706,5.0,178.0,1.0
AAS51706,6.0,251.0,2.0
AAS51706,7.0,436.0,1.0
AAS51706,8.0,463.0,1.0
AAS51706,9.0,570.0,0.0
AAS51706,10.0,628.0,1.0
AAS51706,11.0,647.0,2.0
AAS51706,12.0,682.0,1.0
AAS51706,13.0,720.0,0.0
AAS51706,14.0,847.0,1.0
AAS51706,15.0,878.0,2.0
AAS51706,16.0,883.0,1.0
AAS51706,17.0,954.0,0.0
AAS52014,1.0,0.0,0.0
AAS52014,2.0,51.0,0.0
AAS52014,3.0,63.0,0.0
AAS52014,4.0,199.0,1.0
AAS52014,5.0,327.0,0.0
AAS52014,6.0,399.0,0.0
AAS52014,7.0,512.0,2.0
AAS52014,8.0,542.0,2.0
AAS51696,1.0,0.0,0.0
AAS51696,2.0,97.0,1.0
AAS51696,3.0,135.0,0.0
AAS51696,4.0,193.0,1.0
AAS51696,5.0,220.0,1.0
AAS51696,6.0,259.0,1.0
AAS51696,7.0,429.0,0.0
AAS52044,1.0,0.0,0.0
AAS52044,2.0,37.0,1.0
AAS52044,3.0,59.0,2.0
AAS52044,4.0,87.0,0.0
AAS52044,5.0,144.0,0.0
AAS52044,6.0,155.0,2.0
AAS52044,7.0,180.0,0.0
AAS52044,8.0,246.0,0.0
AAS52044,9.0,294.0,0.0
AAS52044,10.0,316.0,1.0
AAS52044,11.0,333.0,0.0
AAS52044,12.0,358.0,1.0
AAS52044,13.0,361.0,1.0
AAS52044,14.0,367.0,1.0
AAS52044,15.0,385.0,1.0
AAS52044,16.0,421.0,1.0
AAS52044,17.0,487.0,1.0
AAS52044,18.0,555.0,0.0
AAS52044,19.0,574.0,1.0
AAS52044,20.0,677.0,2.0
AAS52044,21.0,693.0,0.0
AAS52044,22.0,720.0,0.0
AAS52044,23.0,728.0,2.0
AAS52044,24.0,737.0,2.0
AAS52044,25.0,748.0,1.0
AAS52044,26.0,778.0,1.0
AAS52044,27.0,834.0,0.0
AAS52044,28.0,919.0,1.0
AAS52044,29.0,1018.0,1.0
AAS52044,30.0,1028.0,2.0
AAS52044,31.0,1044.0,0.0
AAS52044,32.0,1063.0,1.0
AAS52044,33.0,1159.0,1.0
AAS52044,34.0,1189.0,1.0
AAS52044,35.0,1276.0,1.0
AAS52044,36.0,1552.0,1.0
AAS52044,37.0,1555.0,1.0
AAS52044,38.0,1561.0,1.0
AAS52044,39.0,1629.0,0.0
AAS52044,40.0,1636.0,1.0
AAS52044,41.0,1665.0,0.0
AAS52044,42.0,1728.0,0.0
AAS52044,43.0,1768.0,1.0
AAS52044,44.0,1800.0,0.0
AAS51710,1.0,0.0,0.0
AAS51710,2.0,53.0,2.0
AAS51710,3.0,67.0,1.0
AAS51710,4.0,73.0,1.0
AAS51710,5.0,192.0,0.0
ADJ41763,1.0,0.0,0.0
ADJ41763,2.0,3.0,0.0
ADJ41763,3.0,238.0,1.0
ADJ41763,4.0,315.0,0.0
ADJ41763,5.0,343.0,1.0
AAS52216,1.0,0.0,0.0
AAS52216,2.0,111.0,0.0
AAS52216,3.0,154.0,1.0
AAS52216,4.0,183.0,0.0
AAS52216,5.0,342.0,0.0
AAS52216,6.0,397.0,1.0
AAS52216,7.0,423.0,0.0
AAS51810,1.0,0.0,0.0
AAS51810,2.0,101.0,2.0
AAS51810,3.0,121.0,1.0
AAS51810,4.0,196.0,1.0
AAS51810,5.0,381.0,0.0
AAS51810,6.0,417.0,0.0
AAS51810,7.0,474.0,0.0
AAS51810,8.0,544.0,1.0
AAS51810,9.0,621.0,0.0
AAS51810,10.0,647.0,2.0
AAS51810,11.0,738.0,0.0
AAS51810,12.0,1177.0,1.0
AAS51810,13.0,1248.0,0.0
AAS51810,14.0,1374.0,0.0
AAS51799,1.0,0.0,0.0
AAS51799,2.0,31.0,1.0
AAS51799,3.0,82.0,1.0
AAS51799,4.0,133.0,1.0
AAS51799,5.0,199.0,1.0
AAS51799,6.0,213.0,0.0
AAS51799,7.0,447.0,0.0
AAS51799,8.0,450.0,0.0
AAS51799,9.0,547.0,1.0
AAS51799,10.0,602.0,2.0
AAS51799,11.0,625.0,1.0
AAS52005,1.0,0.0,0.0
AAS52005,2.0,19.0,1.0
AAS52005,3.0,91.0,1.0
AAS52005,4.0,304.0,1.0
AAS52005,5.0,423.0,0.0
AAS52005,6.0,472.0,1.0
AAS52005,7.0,493.0,1.0
AAS52005,8.0,505.0,1.0
AAS52005,9.0,561.0,0.0
AAS52005,10.0,660.0,0.0
AAS52005,11.0,676.0,1.0
AAS52005,12.0,715.0,1.0
AAS52005,13.0,738.0,0.0
AAS52005,14.0,775.0,1.0
AAS52005,15.0,1071.0,0.0
AAS52005,16.0,1129.0,1.0
AAS52005,17.0,1135.0,1.0
AAS52005,18.0,1213.0,1.0
AAS52005,19.0,1399.0,1.0
AAS52005,20.0,1449.0,0.0
AAS52005,21.0,1453.0,1.0
AAS52005,22.0,1513.0,1.0
AAS52005,23.0,1590.0,0.0
AAS52005,24.0,1630.0,1.0
AAS52005,25.0,1639.0,1.0
AAS52005,26.0,1667.0,2.0
AAS52005,27.0,1701.0,0.0
AAS52005,28.0,1755.0,0.0
AAS52005,29.0,1804.0,1.0
AAS52005,30.0,1836.0,0.0
AAS52005,31.0,1909.0,1.0
AAS52005,32.0,1927.0,1.0
AAS52005,33.0,1948.0,1.0
AAS52005,34.0,1951.0,1.0
AAS52005,35.0,1987.0,1.0
AAS51750,1.0,0.0,0.0
AAS51750,2.0,85.0,1.0
AAS51750,3.0,115.0,1.0
AAS51750,4.0,148.0,1.0
AAS51750,5.0,169.0,1.0
AAS51750,6.0,190.0,1.0
AAS51750,7.0,333.0,0.0
AAS51750,8.0,367.0,1.0
AAS51750,9.0,387.0,0.0
AAS51750,10.0,391.0,1.0
AAS51750,11.0,562.0,1.0
AAS51750,12.0,682.0,1.0
AAS51750,13.0,721.0,1.0
AAS51750,14.0,754.0,1.0
AAS51750,15.0,814.0,1.0
AAS51750,16.0,904.0,1.0
AAS51750,17.0,931.0,1.0
AAS51750,18.0,954.0,0.0
AAS51750,19.0,985.0,1.0
AAS51750,20.0,994.0,1.0
AAS51750,21.0,1007.0,2.0
AAS51750,22.0,1075.0,1.0
AAS51750,23.0,1081.0,1.0
AAS51750,24.0,1084.0,1.0
AAS51750,25.0,1092.0,0.0
AAS51750,26.0,1105.0,1.0
AAS51750,27.0,1114.0,1.0
AAS51750,28.0,1120.0,1.0
AAS51750,29.0,1123.0,1.0
AAS51750,30.0,1126.0,1.0
AAS51750,31.0,1129.0,1.0
AAS51750,32.0,1132.0,1.0
AAS51750,33.0,1153.0,1.0
AAS51750,34.0,1395.0,0.0
AAS51750,35.0,1417.0,1.0
AAS51750,36.0,1491.0,0.0
AAS51750,37.0,1514.0,2.0
AAS51750,38.0,1543.0,1.0
AAS51750,39.0,1555.0,1.0
AAS51750,40.0,1561.0,1.0
AAS51700,1.0,0.0,0.0
AAS51700,2.0,49.0,1.0
AAS51700,3.0,77.0,2.0
AAS51700,4.0,232.0,1.0
AAS51700,5.0,354.0,0.0
AAS51700,6.0,364.0,1.0
AAS51700,7.0,399.0,0.0
AAS51700,8.0,449.0,2.0
AAS51700,9.0,471.0,0.0
AAS51700,10.0,478.0,1.0
AAS51713,1.0,0.0,0.0
AAS51713,2.0,30.0,0.0
AAS51713,3.0,36.0,0.0
AAS51713,4.0,41.0,2.0
AAS51713,5.0,84.0,0.0
AAS51713,6.0,171.0,0.0
AAS51713,7.0,213.0,0.0
AAS51713,8.0,327.0,0.0
AAS51713,9.0,603.0,0.0
AAS51713,10.0,630.0,0.0
AAS51713,11.0,718.0,1.0
AAS51713,12.0,771.0,0.0
AAS51713,13.0,849.0,0.0
AAS51713,14.0,882.0,0.0
AAS51713,15.0,913.0,1.0
AAS51713,16.0,982.0,1.0
AAS52292,1.0,0.0,0.0
AAS52292,2.0,37.0,1.0
AAS52292,3.0,42.0,0.0
AAS52292,4.0,172.0,1.0
AAS52292,5.0,342.0,0.0
AAS52292,6.0,379.0,1.0
AAS52292,7.0,448.0,1.0
AAS52292,8.0,624.0,0.0
AAS52292,9.0,723.0,0.0
AAS52292,10.0,799.0,1.0
AAS52292,11.0,838.0,1.0
AAS52292,12.0,855.0,0.0
AAS52292,13.0,906.0,0.0
AAS52292,14.0,919.0,1.0
AAS52292,15.0,1006.0,1.0
AAS52292,16.0,1075.0,1.0
AAS51896,1.0,0.0,0.0
AAS51896,2.0,156.0,0.0
AAS51896,3.0,190.0,1.0
AAS51896,4.0,244.0,1.0
AAS51896,5.0,279.0,0.0
AAS51711,1.0,0.0,0.0
AAS51711,2.0,27.0,0.0
AAS51711,3.0,100.0,1.0
AAS51711,4.0,382.0,1.0
AAS51711,5.0,651.0,0.0
AAS51711,6.0,673.0,1.0
AAS51711,7.0,723.0,0.0
AAS51711,8.0,748.0,1.0
AAS51711,9.0,1069.0,1.0
AAS51711,10.0,1110.0,0.0
AAS51711,11.0,1231.0,1.0
AAS51711,12.0,1257.0,0.0
AAS51711,13.0,1303.0,1.0
AAS51711,14.0,1354.0,1.0
AAS51711,15.0,1377.0,0.0
AAS51711,16.0,1419.0,0.0
AAS51711,17.0,2025.0,0.0
AAS51711,18.0,2083.0,1.0
AAS51978,1.0,0.0,0.0
AAS51978,2.0,52.0,1.0
AAS51978,3.0,85.0,1.0
AAS51978,4.0,285.0,0.0
AAS51978,5.0,339.0,0.0
AAS51978,6.0,342.0,0.0
AAS51978,7.0,603.0,0.0
AAS51978,8.0,743.0,2.0
AAS51716,1.0,0.0,0.0
AAS51716,2.0,60.0,0.0
AAS51716,3.0,82.0,1.0
AAS51716,4.0,345.0,0.0
AAS51716,5.0,519.0,0.0
AAS51716,6.0,567.0,0.0
AAS51716,7.0,588.0,0.0
AAS51528,1.0,0.0,0.0
AAS51528,2.0,58.0,1.0
AAS51528,3.0,61.0,1.0
AAS51528,4.0,155.0,2.0
AAS51528,5.0,169.0,1.0
AAS51528,6.0,187.0,1.0
AAS51528,7.0,190.0,1.0
AAS51528,8.0,208.0,1.0
AAS51528,9.0,292.0,1.0
AAS51528,10.0,318.0,0.0
AAS51528,11.0,382.0,1.0
AAS51528,12.0,400.0,1.0
AAS51528,13.0,421.0,1.0
AAS51528,14.0,432.0,0.0
AAS51528,15.0,457.0,1.0
AAS51528,16.0,469.0,1.0
AAS51528,17.0,490.0,1.0
AAS51528,18.0,573.0,0.0
AAS51528,19.0,601.0,1.0
AAS51528,20.0,811.0,1.0
AAS51528,21.0,898.0,1.0
AAS51528,22.0,901.0,1.0
AAS51528,23.0,939.0,0.0
AAS51528,24.0,963.0,0.0
AAS51528,25.0,1018.0,1.0
AAS51528,26.0,1078.0,1.0
AAS51528,27.0,1102.0,1.0
AAS51528,28.0,1177.0,1.0
AAS51528,29.0,1183.0,1.0
AAS51528,30.0,1186.0,1.0
AAS51528,31.0,1209.0,0.0
AAS51528,32.0,1227.0,0.0
AAS51528,33.0,1234.0,1.0
AAS51528,34.0,1264.0,1.0
AAS51528,35.0,1294.0,1.0
AAS51528,36.0,1350.0,0.0
AAS51528,37.0,1387.0,1.0
AAS51528,38.0,1421.0,2.0
AAS51528,39.0,1438.0,1.0
AAS51528,40.0,1534.0,1.0
AAS51528,41.0,1576.0,1.0
AAS51528,42.0,1608.0,0.0
AAS51528,43.0,1687.0,1.0
AAS51528,44.0,1699.0,1.0
AAS51780,1.0,0.0,0.0
AAS51780,2.0,39.0,0.0
AAS51780,3.0,61.0,1.0
AAS51780,4.0,286.0,1.0
AAS51780,5.0,336.0,0.0
AAS51780,6.0,399.0,0.0
AAS51608,1.0,0.0,0.0
AAS51608,2.0,272.0,2.0
AAS51608,3.0,412.0,1.0
AAS51608,4.0,471.0,0.0
AAS51608,5.0,643.0,1.0
AAS51608,6.0,868.0,1.0
AAS51608,7.0,960.0,0.0
AAS51608,8.0,1068.0,0.0
AAS51608,9.0,1072.0,1.0
AAS51608,10.0,1141.0,1.0
AAS51608,11.0,1330.0,1.0
AAS51608,12.0,1339.0,1.0
AAS51608,13.0,1404.0,0.0
AAS51608,14.0,1447.0,1.0
AAS51608,15.0,1581.0,0.0
AAS51608,16.0,1624.0,1.0
AAS51608,17.0,1642.0,1.0
AAS51608,18.0,1656.0,0.0
AAS51608,19.0,1783.0,1.0
AAS51608,20.0,1810.0,1.0
AAS51608,21.0,1855.0,1.0
AAS51608,22.0,1993.0,1.0
AAS51608,23.0,2023.0,1.0
AAS51608,24.0,2085.0,0.0
AAS51585,1.0,0.0,0.0
AAS51585,2.0,19.0,1.0
AAS51585,3.0,101.0,2.0
AAS51585,4.0,133.0,1.0
AAS51585,5.0,165.0,0.0
AAS51585,6.0,184.0,1.0
AAS51585,7.0,243.0,0.0
AAS51585,8.0,298.0,1.0
AAS51585,9.0,332.0,2.0
AAS51585,10.0,337.0,1.0
AAS51585,11.0,384.0,0.0
AAS51585,12.0,517.0,1.0
AAS51585,13.0,616.0,1.0
AAS51928,1.0,0.0,0.0
AAS51928,2.0,109.0,1.0
AAS51928,3.0,189.0,0.0
AAS51928,4.0,288.0,0.0
AAS51928,5.0,295.0,1.0
AAS51928,6.0,315.0,0.0
AAS51928,7.0,430.0,1.0
AAS51928,8.0,448.0,1.0
AAS51928,9.0,529.0,1.0
AAS51928,10.0,661.0,1.0
AAS51928,11.0,678.0,0.0
AAS51928,12.0,811.0,1.0
AAS51928,13.0,945.0,0.0
AAS51928,14.0,1164.0,0.0
AAS51928,15.0,1189.0,1.0
AAS51928,16.0,1216.0,1.0
AAS51928,17.0,1249.0,1.0
AAS51928,18.0,1336.0,1.0
AAS51928,19.0,1347.0,0.0
AAS51928,20.0,1472.0,2.0
AAS51928,21.0,1519.0,1.0
AAS52023,1.0,0.0,0.0
AAS51729,1.0,0.0,0.0
AAS51729,2.0,60.0,0.0
AAS51729,3.0,136.0,1.0
AAS51729,4.0,139.0,1.0
AAS51729,5.0,340.0,1.0
AAS51729,6.0,469.0,1.0
AAS51729,7.0,480.0,0.0
AAS51729,8.0,534.0,0.0
AAS51729,9.0,544.0,1.0
AAS51729,10.0,604.0,1.0
AAS51729,11.0,624.0,0.0
AAS51729,12.0,701.0,2.0
AAS51729,13.0,730.0,1.0
AAS51729,14.0,733.0,1.0
AAS51729,15.0,743.0,2.0
AAS51729,16.0,796.0,1.0
AAS51729,17.0,838.0,1.0
AAS51729,18.0,849.0,0.0
AAS51729,19.0,952.0,1.0
AAS51729,20.0,988.0,1.0
AAS51729,21.0,991.0,1.0
AAS51729,22.0,1075.0,1.0
AAS51729,23.0,1108.0,1.0
AAS51958,1.0,0.0,0.0
AAS51958,2.0,183.0,0.0
AAS51958,3.0,186.0,0.0
AAS51958,4.0,279.0,0.0
AAS51958,5.0,382.0,1.0
AAS51958,6.0,495.0,0.0
AAS51958,7.0,507.0,0.0
AAS51653,1.0,0.0,0.0
AAS51653,2.0,67.0,1.0
AAS51653,3.0,126.0,0.0
AAS51653,4.0,414.0,0.0
AAS51653,5.0,739.0,1.0
AAS51653,6.0,804.0,0.0
AAS51653,7.0,1084.0,1.0
AAS51653,8.0,1135.0,1.0
AAS51653,9.0,1149.0,0.0
AAS51653,10.0,1162.0,1.0
AAS51653,11.0,1240.0,1.0
AAS52280,1.0,0.0,0.0
AAS52280,2.0,39.0,0.0
AAS52280,3.0,150.0,0.0
AAS52280,4.0,189.0,0.0
AAS52280,5.0,273.0,0.0
AAS52280,6.0,391.0,1.0
AAS52280,7.0,403.0,1.0
AAS52280,8.0,448.0,1.0
AAS52280,9.0,493.0,1.0
AAS52280,10.0,633.0,0.0
AAS52280,11.0,669.0,0.0
AAS52280,12.0,699.0,0.0
AAS52280,13.0,822.0,0.0
AAS52280,14.0,952.0,1.0
AAS52280,15.0,977.0,2.0
AAS52280,16.0,1063.0,1.0
AAS52280,17.0,1137.0,0.0
AAS52280,18.0,1213.0,1.0
AAS52280,19.0,1216.0,1.0
AAS52280,20.0,1270.0,1.0
AAS52280,21.0,1387.0,1.0
AAS52280,22.0,1420.0,1.0
AAS52280,23.0,1452.0,0.0
AAS52280,24.0,1504.0,1.0
AAS52280,25.0,1603.0,1.0
AAS52280,26.0,1654.0,1.0
AAS52280,27.0,1671.0,0.0
AAS52280,28.0,1678.0,1.0
AAS52280,29.0,1723.0,1.0
AAS52280,30.0,1746.0,0.0
AAS52280,31.0,1755.0,0.0
AAS52280,32.0,1768.0,1.0
AAS52280,33.0,1802.0,2.0
AAS52280,34.0,1822.0,1.0
AAS52280,35.0,1924.0,1.0
AAS52280,36.0,2001.0,0.0
AAS52280,37.0,2035.0,1.0
AAS52280,38.0,2116.0,1.0
AAS51921,1.0,0.0,0.0
AAS51921,2.0,76.0,1.0
AAS51921,3.0,120.0,0.0
AAS51921,4.0,148.0,1.0
AAS51921,5.0,220.0,1.0
AAS51921,6.0,291.0,0.0
AAS51921,7.0,313.0,1.0
AAS51921,8.0,445.0,1.0
AAS51921,9.0,532.0,1.0
AAS51921,10.0,544.0,1.0
AAS51921,11.0,604.0,1.0
AAS51921,12.0,634.0,1.0
AAS51921,13.0,658.0,1.0
AAS51921,14.0,685.0,1.0
AAS51921,15.0,741.0,0.0
AAS51921,16.0,751.0,1.0
AAS51921,17.0,865.0,1.0
AAS51921,18.0,879.0,0.0
AAS51921,19.0,883.0,1.0
AAS51921,20.0,971.0,2.0
AAS51652,1.0,0.0,0.0
AAS51652,2.0,30.0,0.0
AAS51652,3.0,54.0,0.0
AAS51652,4.0,205.0,1.0
AAS51652,5.0,225.0,0.0
AAS51652,6.0,300.0,0.0
AAS51652,7.0,454.0,1.0
AAS51652,8.0,603.0,0.0
AAS51652,9.0,750.0,0.0
AAS51652,10.0,856.0,1.0
AAS51652,11.0,876.0,0.0
AAS52102,1.0,0.0,0.0
AAS52102,2.0,97.0,1.0
AAS52102,3.0,137.0,2.0
AAS52102,4.0,232.0,1.0
AAS52102,5.0,246.0,0.0
AAS52102,6.0,342.0,0.0
AAS52102,7.0,372.0,0.0
AAS52102,8.0,402.0,0.0
AAS52102,9.0,423.0,0.0
AAS52102,10.0,477.0,0.0
AAS52102,11.0,490.0,1.0
AAS52102,12.0,632.0,2.0
AAS52102,13.0,663.0,0.0
AAS52102,14.0,765.0,0.0
AAS52102,15.0,781.0,1.0
AAS52102,16.0,811.0,1.0
AAS52102,17.0,824.0,2.0
AAS52102,18.0,829.0,1.0
AAS52102,19.0,898.0,1.0
AAS52102,20.0,910.0,1.0
AAS52102,21.0,924.0,0.0
AAS52102,22.0,1131.0,0.0
AAS52102,23.0,1146.0,0.0
AAS52102,24.0,1161.0,0.0
AAS52102,25.0,1224.0,0.0
AAS52102,26.0,1244.0,2.0
AAS52102,27.0,1320.0,0.0
